,Date,User,Tweet
2670,2022-12-19 22:22:11+00:00,fonzveratti,@fcivan31 Thing is bro 2015-17 Ronaldo felt like he was gonna surpass Messi in everything. Idk sucks to see him go out like that. Ego got to him.
2671,2022-12-19 22:22:11+00:00,HhhKazz,@yungfilly1 no ur not u loved ronaldo
2672,2022-12-19 22:22:08+00:00,kofi_hayford20,"Ronaldo alone gave Portugal a recognision 
Before Ronaldo Portugal had only qualified for e world cup 3 times , Ronaldo came and they play the world cup like Madrid finishing in top 4 in laliga @Cristiano ❤️❤️❤️🐐🐐💯 https://t.co/lM0BqHDw2s"
2673,2022-12-19 22:22:04+00:00,GhostOfRyanB,@RichieR77444720 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Imagine thinking you're cool for making fun of a parody account.
2674,2022-12-19 22:22:01+00:00,Shredah__,@tinoweet @Amin_Iriafe @thejohnysince @TeamCRonaldo Bro you can’t convince anyone that Argentina had a better squad than Portugal. Portugal without Ronaldo in it is already a tough team. Can’t say the same about Argentina without Messi.
2675,2022-12-19 22:22:00+00:00,DerkPerscert,"@GenZ_Patriot45 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Kid I don’t know how to break this to you, but Coach is real. Might want to hope he doesn’t coach your team or he’ll have you doing Oklahoma drills with the new JV transfers he had put on GH"
2676,2022-12-19 22:21:57+00:00,PreshiiW,@piersmorgan what happened to @Cristiano this year would have happened to any world champion… The barrier was @ManUtd but no one would want to believe it.
2677,2022-12-19 22:21:55+00:00,Leraunch32,"@DecfynJoseph @433 You must be a Ronaldo fan. It’s people like you that don’t know football 😂😂 SMH. It’s not about the position. It’s common sense Brazil is the best team in the WC, it’s also common sense that Messi is the GOAT"
2678,2022-12-19 22:21:54+00:00,CFC_Junior_,@Luckyunited08 @FabrizioRomano Let all the tears out bro. Maybe Ronaldo will win the World Cup in his dreams one day ❤️🥹
2679,2022-12-19 22:21:53+00:00,GlobesInc,"@skilsernfr @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Short stuff, you do realize that Coach has a vintage globe AND a suit of armor? Because if you don't know that, you should. His authority on Twitter is absolute."
2680,2022-12-19 22:21:49+00:00,SE30973439,"@skilsernfr @KayfabeKT @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus They are brothers actually. They belong to the oldest and greatest nation on earth, SEC country https://t.co/x5I8dT3GUG"
2681,2022-12-19 22:21:48+00:00,divineson400,@Mars4Remy @Cristiano Rest
2682,2022-12-19 22:21:44+00:00,Kings142310,Hot take 🔥 2022 World Cup Mbappe was just as good as 2002 World Cup Ronaldo #FIFAWorldCup #Mbappe #Ronaldo https://t.co/XHbC56LB8Q
2683,2022-12-19 22:21:43+00:00,timmyrasta,The world cup messi won is really just hitting me now people placing Ronaldo lower than 2nd of all time wow. The wc now is the ultimate criteria because messi won it sad to see.
2684,2022-12-19 22:21:42+00:00,AwaizK9,@188six Ronaldo top 3 not top 2 bro
2685,2022-12-19 22:21:39+00:00,hmuforjollof,when mbappe is rated higher than ronaldo for all the reasons rapist fanboys used to push the vs messi debate &gt;&gt;&gt;&gt;&gt;
2686,2022-12-19 22:21:39+00:00,WissamAlGhoul1,@skilsernfr @KayfabeKT @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Says the guy named 5’ 5” 😂😂
2687,2022-12-19 22:21:37+00:00,nfl_ramshouse_7,"@tejasmishra1997 @FIFAWorldCup @Cristiano @TherealRVD @_SgtSlaughter @nwa @StepSetGo @ImRaina @SaakshiSRawat @XabiAlonso @AEW Argentina did it again, after 36 long years &amp; #LionelMessi well &amp; truly established his legacy as 1 of the greatest ever in the history of the sport, congratulations #Argentina. Well played #France. #FIFAWorldCup #Mbappe #FIFAWorldCup2022Final #FIFAWorldCup2022 #ArgentinaVsFrance"
2688,2022-12-19 22:21:37+00:00,m_mpindiselo,"Mbappe won’t surpass Ronaldo, let alone Messi https://t.co/y1UVg0eBpl"
2689,2022-12-19 22:21:33+00:00,Chicano_boyy_,Bring @Cristiano home!!!!!! Please https://t.co/4f7ecEZ8W4
2690,2022-12-19 22:21:32+00:00,Refugee_Reg,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus No won watches the World Cup. It's all pandering lies.
2691,2022-12-19 22:21:30+00:00,ChiniMi69197600,"The man who made me fall in love with football 
The Greatest Player of All Time. Ain't nothing gonna ever change that 
Thank you Cristiano Ronaldo for everything...
 #Ronaldo https://t.co/1sLxzwWqpM"
2692,2022-12-19 22:21:30+00:00,Stuartw51216282,"@Henryspanks1130 @UTDTrey Remember when they extended the cut off point for the balon dor for ronaldo?

Or the blatant offsides in the champions league."
2693,2022-12-19 22:21:28+00:00,benchiarelli,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus What is the thing on the left?  Looks like the fountain statue in that Robert De Niro narcotics movie? https://t.co/fnRpneDq7a
2694,2022-12-19 22:21:27+00:00,alwaysbottler,"In the wake of Messi winning the WC, we're all forgetting that Ronaldo's career at top tier football is done.

#FIFAWorldCup #Messi𓃵 #Ronaldo𓃵"
2695,2022-12-19 22:21:26+00:00,rjs1023,"@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus The “World Cup” (which isn’t even a cup, based on Coach’s picture) served as a literal pregame for real football. I found it about equally entertaining as listening to Terry and Howie."
2696,2022-12-19 22:21:17+00:00,Drew_Welsh,@skilsernfr @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Golden rule bro https://t.co/bTo5vBIFvc
2697,2022-12-19 22:21:16+00:00,KageHaven,"@chimarokay Messi was winning the Ballon d'Or over these players man. Messi was different gravy back then. Once again don't get it twisted, Mbappe will most likely outscore Ronaldo and Messi but the fact with remains that he is not better than them."
2698,2022-12-19 22:21:09+00:00,andyRoidO,"@bespoKENErd 🤣 Football's GOAT discussion is one place recency bias goes to die.
Pelé's seen off challenges from Cruyff, Maradona, Zidane, Ronaldo etc in minds of fans who never watched him live, and have seen precious few full matches.
If Messi has dethroned him despite that, it's earned."
2699,2022-12-19 22:21:06+00:00,KettleBellion,"@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus It’s the sport of Kings, better than Diamond Rings
That’s why we’re here to sing, football.
Sunday in the snow, referee’s whistle blows
We’ve been warriors toe-to-toe, football

Football
Football
Football 🏈"
2700,2022-12-19 22:21:05+00:00,GenZ_Patriot45,@AttyshannonD @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus *insert unfunny word salad comment
2701,2022-12-19 22:21:05+00:00,lucky_edoja,@juanrojas_760 @TheMasterBucks In this world cup Ronaldo had the best players the likes of fernades bernado leao Felix and so on unlike Messi so many average players
2702,2022-12-19 22:21:04+00:00,AdebisiVictor18,@dopeskindudu @Olakunle002 @Cristiano Most of them who doesn't have respect for their elderly ones back home will come online to complain about someone character. OMG.
2703,2022-12-19 22:21:02+00:00,KidCreole3,"@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus As a soccer fan, I find this tweet offensive. Soccer is the most popular sport in the world! NFL Football is mostly popular in North America and parts of South America including Mexico"
2704,2022-12-19 22:21:01+00:00,derekk_0,@MmoaNkoaaa the Ronaldo fans are liking that egg post…3 secs ago oo😭🤣 https://t.co/IzjNxDpFkn
2705,2022-12-19 22:20:59+00:00,_haragucci,@Gee_1018 They fighting like Messi and Ronaldo paying their rent
2706,2022-12-19 22:20:56+00:00,SadioIogist,"@LeeXH04 If you're talking about who the best footballer is, then it's not close. Yes Ronaldo has done some amazing things in the knockouts but it's not enough. It's not like Messi hasn't performed to ridiculous levels in the same competition as well."
2707,2022-12-19 22:20:55+00:00,henrynwn,"@UTDTrey Forget Ronaldo for a minute and appreciate true greatness . It's a disaster timing this Ronaldo blab right now . 

Just appreciate Messi's effort maybe just maybe on another you can raise this Ronaldo comparison."
2708,2022-12-19 22:20:53+00:00,RollsonShabbos,"@CianBar64224864 @MrTwoFooted @HenryJackson87 The reason I discount Ronaldo’s goal scoring is bc he’s not a great actual finisher.  Routinely scored well below his xG over long stretches, low conversion rates as well.  He’s a very good goal scorer who played for a team that provided him insanely large amounts of chances."
2709,2022-12-19 22:20:52+00:00,adam9ezz,"@gichungu_joseph @LooseHimself @D10LM10j @Evertxn International goals, Club goals, UCL trophies, Ronaldo has more Ballon Dors than Pele and Maradona combined. Look at the whole of Ronaldos career not just 2017 onwards. He dominated top 3 leagues and every competition bar World Cup. He gets a good team at 37 but a shit manager."
2710,2022-12-19 22:20:51+00:00,Laurennsinead_,"Nah cuz I actually get this hahhahhh like what season did the likes of Beckham, Rooney and Crouch go from main characters to swapping with the likes of Ronaldo and Messi with plot lines n all that jazz cuz idk https://t.co/rfey8c6hc2"
2711,2022-12-19 22:20:45+00:00,Gkay_contentx,"I wonder how the next generation will be, this one wey everybody don dey like this... e no go funny oo. nah father go dey postrate greet pikin for next few generations...

Cristiano Ronaldo Emefiele Peter Obi Come to Chelsea #Trending @yabaleftonline @bod_republic"
2712,2022-12-19 22:20:44+00:00,Engr_thabit,@UKTrollFootball When did he beat Ronaldo in champions league final?
2713,2022-12-19 22:20:41+00:00,makavels03,@gmarrus @Cristiano Come on sm to do what? Did Messi congratulate him when he won the euros?
2714,2022-12-19 22:20:41+00:00,kokomaster200,@brfootball Which Ronaldo is on this list?
2715,2022-12-19 22:20:39+00:00,clary_9ja,@AlhajibaSam @Samtayor_ @AsisatOshoala How many game did Ronaldo start in the world cup?
2716,2022-12-19 22:20:32+00:00,Dylan32090771,@RHali13 @matserban @1xBet_Eng Messi has won far more than ti Aldi has more assists a much better goal to game ratio and has won the World Cup and the Copa America in Brazil the guy is mikes ahead of Ronaldo
2717,2022-12-19 22:20:30+00:00,LoungeFpl,@Hkhan1996 @michaelttfw Messi switched teams once and his goal to game ratio fell to less than half of the previous number. Imagine comparing that to Ronaldo who switched 4 times!
2718,2022-12-19 22:20:23+00:00,daylan_ftbl,"@YungRudd @timlongsports 100% also what were they thinking when appointing a pressing manager in a side with Cristiano Ronaldo 😂I remember wanting this after the Europa league final 

Rashford-pogba-cavani-Bruno-raphinha
             Camavinga-Locatelli
Shaw-maguire-varane"
2719,2022-12-19 22:20:22+00:00,IExoticDemon,SUI FOREVER FUCK CLUB FUTBOL RONALDO DOESNT NEED IT
2720,2022-12-19 22:20:21+00:00,JeremiahLFoster,"@SnyderVerse18 People had been saying the same thing about Mbappe, Ronaldo and Neymar. I even heard that it was rigged against Messi when they lost to Saudi Arabia. 🤦‍♂️"
2721,2022-12-19 22:20:20+00:00,MarcFigo7,"@xCherryHillRoad @geopsg33 @FabrizioRomano Yes But. Ronaldo and Messi played for top Clubs in this age.

And PSG ..well..you cant win Ballon d'Or There."
2722,2022-12-19 22:20:20+00:00,BogartsEyeball,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Waffle House needs to weigh in. Glad you tagged them Coach.
2723,2022-12-19 22:20:16+00:00,pelumiadeyemi_,I have to accept that Ronaldo finished with a strong 2:1 😭😭
2724,2022-12-19 22:20:16+00:00,biochemist2511,@ChimeiAllen @dasAint_444 @FrankKhalidUK @RisingBallers_ Baba you going about supporting the guys abuse is dumb. He made that team because he is good or tell me great players except probably Messi and Ronaldo that hasn't lost clear cut chances before.
2725,2022-12-19 22:20:14+00:00,SE30973439,@smitty927 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Ive already watched 9 times
2726,2022-12-19 22:20:14+00:00,its_barwell,"@itzsouthpaw1 @Cristiano baba rest abeg, show me where messi has ever congratulated ronaldo befr in the past? u pple just like bringing Ronaldo to every conversation"
2727,2022-12-19 22:20:13+00:00,PeterAl86306302,"@MikhaeIII Not hatred just dislike of a spoilt, childish character in comparison to the impeccably behaved Messi. Get over it. Maybe you identify with Ronaldo’s bad behaviour?"
2728,2022-12-19 22:20:13+00:00,Footyknowit,"@J0D876 @rmahood7 @zizouprop @kagozo546 @umirf1 @hitsquadbaby @Evertxn Why 5th and not 1? Arguably the goat scorer and insane big game player. That’s the thing when people mention Ronaldo as the goat or 2nd.

Quite a few players have the same arguments him (trophies/stats/narrative) when other all timers have it too."
2729,2022-12-19 22:20:07+00:00,JMD419,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus The World Cup was literally the pregame show to Jags/Cowboys
2730,2022-12-19 22:20:06+00:00,RingsingC,"@EkremIdrizi @gentablakaj Correction:

Only Ronaldo fans, Piers Morgan, and Ronaldo himself, rates him higher…

#ItsOnlyFootball"
2731,2022-12-19 22:20:06+00:00,Stuartw51216282,"@JLes28 @Moleki_Kay @breathanddie @Henryspanks1130 @UTDTrey Sunday oliseh .an important member of var said ronaldo was a genious for getting the penalty against ghana.

We all know it was a dive.var should of intervened.

Var team wanted ronaldo to score"
2732,2022-12-19 22:20:05+00:00,eddard_soprano,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus How many SEC Rings does the country of Europe has? That's right. 0
2733,2022-12-19 22:20:05+00:00,Sanket57972381,"@Cristiano @joerogan You guys have inspired me a lot, and taught me to keep going, I always look upto you, but I don’t know if I can keep going anymore, it would mean a lot if you could help me"
2734,2022-12-19 22:20:04+00:00,hunter_peeks,@Rafylucas890 @edison_larez @arielipillo @Cristiano I don't speak analfabetish.
2735,2022-12-19 22:20:03+00:00,finalfootball16,@_common_W_ Your avi had a worse  tournament than ronaldo cry more spreading absolute 💩 embarrassing
2736,2022-12-19 22:20:02+00:00,slavposter,@amitttrmfc @CorreaHive Ronaldo got a cheerleader medal in 2016
2737,2022-12-19 22:19:59+00:00,ReelRegter,@Brianworldwide2 @ESPNUK Ronaldo could never 🤣🤣🤣
2738,2022-12-19 22:19:58+00:00,iam_adedamybr,"Make we no lie abeg, has any politician ever enjoy this kind of support Peter obi PO is getting from Nigerians? You just need to see this video

https://t.co/JVyMVcUBSY

#FIFAWorldCup
 • mercy • Ronaldo • #Mbappe #ArgentinaVsFrance"
2739,2022-12-19 22:19:57+00:00,kamil_azar,@Cristiano Hehe messi is the King
2740,2022-12-19 22:19:57+00:00,damascots2014,@Oladhapo_17 @iDanDizzy Ronaldo has more influence on the life’s of aspiring professionals
2741,2022-12-19 22:19:56+00:00,BillionzFritz,"@TotalBale11 @LosB1ancos_ Per your views, just a team qualifying before Portugal makes them better.
Now I cannot rate England over Portugal cos quality speaks louder than quantity.
Portugal are just losers.
Nobody criticize them hard like Argentines did to Messi. That should be a relief fr Ronaldo"
2742,2022-12-19 22:19:55+00:00,WattAWildWorld,"@SavEliiz2014 Yeah I'd agree with that. 

Messi and CR, are leaps and bounds beyond rest of their era and while the standard is very high overall there's no other stand outs.

Whereas before when you have Zidane, Ronaldinho, Ronaldo, Rivaldo etc, as well as players in more positions."
2743,2022-12-19 22:19:51+00:00,divineson400,@Queen_Elizzy3 @Cristiano Rest
2744,2022-12-19 22:19:48+00:00,Obrien_mims,@anon79395 @Rickyyke @_IgALeX @GammaRhode @CFC_FNY @StokeyyG2 Shut up 🤡. You lots celebrate instagram followers and goal celebration.. don’t 4king speak about cringe when Ronaldo fans are the optimum of cringe
2745,2022-12-19 22:19:47+00:00,sneakylogin,@WeAreMessi When Ronaldo has over 500 millions 😏
2746,2022-12-19 22:19:46+00:00,tbone3784,@ForrestGumpSzn @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus I’ll bet you open doors with ease
2747,2022-12-19 22:19:44+00:00,PresidentRod4,@skilsernfr @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus The only thing that’s the other way around is all the rings that coach has on his fingers.
2748,2022-12-19 22:19:44+00:00,RichieR77444720,"@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus The tv ratings are in comparing the World Cup final against the NFL’s regular season slate yesterday, and it was a blowout. Turns out that nearly 10x as many people preferred to watch real American football instead of a glorified jogging pillow fight.

Your move, Europe: https://t.co/r5gtFepSjs"
2749,2022-12-19 22:19:43+00:00,ronaldowngoals,"@Supreme_Garaad Messi fan would've ended him, ref had to save the Ronaldo fan as usual"
2750,2022-12-19 22:19:42+00:00,Mickojr9,@MemphisJelo @SaudUsmani92 @PopBase Even Obama congratulated him Soccer is Huge Music is Life but people have different musicians they listen to but if you watch or play soccer you looking up to either Messi or Ronaldo that’s why they get the most followers
2751,2022-12-19 22:19:41+00:00,theestallionman,"Don’t worry @Cristiano will enter the cryogenic chamber before then, he’ll be in that 2026 squad 😭🤭 https://t.co/iXMzX79MFG"
2752,2022-12-19 22:19:41+00:00,Moaney_Hole,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus The US also has the best president. Hard to compete. https://t.co/mHq6YIm6cJ
2753,2022-12-19 22:19:39+00:00,LfShola,@TheEuropeanLad Ronaldo fans shamelessly liking the egg to increase the likes. 😭😭😭
2754,2022-12-19 22:19:31+00:00,adam9ezz,"@gichungu_joseph @LooseHimself @D10LM10j @Evertxn World Cups dont mean GOAT. Portugal were never good, Brazil and Argentina are top 3-5 nations. What can Ronaldo do if in his prime he was getting some shit team? He carried them and won them 2 trophies. Having a WC doesnt discredit Ronaldos career. He beats Pele, Diego and R9."
2755,2022-12-19 22:19:31+00:00,MaverickProwess,"Attention ! Attention!! Attention!!!
C Ronaldo is planning to move to PSG in 2025 because of World cup that is coming in 2026"
2756,2022-12-19 22:19:27+00:00,gusssr4,@TellAIIah @laligafrauds Ronaldo has only scored in 2 games in his euros campaign but you will tell me he carried portugal no?
2757,2022-12-19 22:19:24+00:00,skilsernfr,@Drew_Welsh @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus What
2758,2022-12-19 22:19:24+00:00,Theboldman7,"@music_and_chill @Norbertvilla6 @Pxxdressi @TheEuropeanLad Lol which one's prefer Messi?

Saka, Martinelli,Vini, Kyalian,Reece all idolize and prefer Ronaldo over Messi. Messi is idolized by mid footballers like Maddison, Lingard, probably Gavi or Rice or something 🤣🤣"
2759,2022-12-19 22:19:23+00:00,DeeJayAitchh,"@GenZ_Patriot45 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Packrat, coach literally owns over 600 dvds, and some he’s even seen twice, like Air Bud and Like Mike, which makes him more than qualified to speak on this subject."
2760,2022-12-19 22:19:18+00:00,Omon_flossin,"@FelixObasi27 @FIFAWorldCup @Argentina @Budweiser @budfootball The World Cup trophy is the highest in a any football competition, Messi has won it and he’s ahead of Ronaldo by miles..that’s it"
2761,2022-12-19 22:19:15+00:00,1FaktCom,"Gary Neville slated for ITV ‘axe’, topless fan may face jail time, Messi’s Ronaldo warning https://t.co/PPkIp0HVVI"
2762,2022-12-19 22:19:14+00:00,anon79395,@Obrien_mims @BartomeuDimisi5 @_IgALeX @GammaRhode @CFC_FNY @StokeyyG2 You tweeting “let’s beat it and make Ronaldo fans cry” sounds like someone is still obsessed trying to beat something that no one knew about till today.
2763,2022-12-19 22:19:11+00:00,Sukkafish99,@PEAR_50 @GenZ_Patriot45 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus General Zod lmao I was wondering what someone would come up with 💀💀
2764,2022-12-19 22:19:10+00:00,Re7ceRevivaI,"@rzj7_ @paperlane_ @harv4pf @Arhlzz take away messi’s penalties and he’s still the POTT. no one could match anything he done in those games. take away mbappe’s 2 pens last night and he becomes useless, just like how ronaldo has been for the past 5 years"
2765,2022-12-19 22:19:10+00:00,GA14Outcast,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Glorified jogging issues cards when you are penalized. It’s low energy poker. Football penalties cost you yards to teach players a lesson and make them run laps
2766,2022-12-19 22:19:10+00:00,BolajiOyebode,"Remove Ronaldo from Portugal squad and you still have a team that should be challenging for every title they compete for.

Remove Messi from Argentina and you have a team that will struggle to get past RO16. 

You people should just let it go at this point 😂😂 https://t.co/tqorJZ0Jlg"
2767,2022-12-19 22:19:09+00:00,_priest___,Might shed a tear or two the day Ronaldo retires. The greatest i ever saw do it.
2768,2022-12-19 22:19:08+00:00,chi_mu_anya,@izuchukwu234 @talkSPORT I just wish Ronaldo won’t post anything until further notice
2769,2022-12-19 22:19:05+00:00,yoyoa194,"@Dontgetsmokedd @Khaleddinho @andersoonx_ @FabrizioRomano Notice how all other players are from top footballing nations with insane players: Argentina, Brazil, Germany, Spain. Yet Ronaldo is still in your head while he plays for Portugal."
2770,2022-12-19 22:19:03+00:00,JamieRayner_8_,These Ronaldo fans really are something else 💀 https://t.co/R5xKowKccU
2771,2022-12-19 22:19:02+00:00,kaiserkinene,@CrewsMat10 The egg replacing ronaldo will forever be funny
2772,2022-12-19 22:19:01+00:00,CFC_Hafeez,Hearing Ronaldo fans on IG are liking the egg picture right now😂
2773,2022-12-19 22:18:58+00:00,KwaoVibes,"When Ronaldo Was Scoring 4 Penalties Enroute To Winning Euro 2016 It Wasn’t Scripted For Him To Win, Argue Without Your Fanatic Lenses Else You Won’t Be Making Sense At All"
2774,2022-12-19 22:18:57+00:00,fairboysam,Cristiano Ronaldo is the greatest of all time https://t.co/DfQ6frJMiQ
2775,2022-12-19 22:18:57+00:00,RodsDante,"@matserban @blickyx_ @TeamCRonaldo Is this about Argentina or about Cristiano? I thought you were saying that Ronaldo's Euro is worth more, because they played against harder teams. Why can't he do it in the world cup then? And don't answer me with Argentina/Messi being pushed bullshit."
2776,2022-12-19 22:18:57+00:00,EIBitcho,"@LFC_Gingi He’s not anywhere near him currently. Ronaldo’s game was built on pace and power, the first two things to go. Also the age gap. Messi far better currently. Not overall however."
2777,2022-12-19 22:18:55+00:00,mickorichman,"As much as I prefer Messi to Ronaldo, I wouldn't even say this about cr7. Messi has longevity to prove? Oh my lawd https://t.co/6gcREuUsCk"
2778,2022-12-19 22:18:55+00:00,iam_daniiell,"@kantegoat222 Someone even tweeted that Messi will go to hell cause of tattoos and Ronaldo wouldn't, that heaven is the main goal not the WC 💀💀🤣"
2779,2022-12-19 22:18:54+00:00,agentgraves13,"@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Almost as many people watched the Super Bowl as watched the SEC Championship game, Coach"
2780,2022-12-19 22:18:53+00:00,UTD_creeper,People who say Maradona and Pele are better than Ronaldo have 1. never seen either of em play and 2. forget what Ronaldo did in his prime
2781,2022-12-19 22:18:52+00:00,xxcianaa,@XIX_stefan @bthacoldest @liltjay He’s a foot fairy lover😂 probably has fantasies about taking it in the ass from Cristiano Ronaldo or something . You’re 100% girl
2782,2022-12-19 22:18:52+00:00,Miikhaelson,"@original_moi @SxnchoHive @TeamCRonaldo You didn’t say this when they won euro😂 typical of Ronaldo fans to give excuses, take your L in peace and shut up please"
2783,2022-12-19 22:18:46+00:00,EmadCule,@RomeluRL9 @CrewsMat10 Ronaldo fans making accounts to like the egg 💀💀💀💀
2784,2022-12-19 22:18:46+00:00,Rx2Real,"@ESPNFC Nahhhhhh No rashford,kane,ronaldo,modric,dimaria is just plain disrespect"
2785,2022-12-19 22:18:46+00:00,yamithecaptain,"@xgoatedx28 @OHYEAHY33000205 @TimelineCR7 ronaldo's playlist
1. Bench ft Man U
2. No new clubs
3.take credit for other's achievements(mbappe)
4. shitty fans
5. no football just interviews
6. Bench remix ft national team
7. Any good striker can do it better
8. my sister is crazy
9.Bench re-up ft any other top club"
2786,2022-12-19 22:18:38+00:00,OSAMAAHMEDALI20,This player is a mixture of Messi and Cristiano Ronaldo https://t.co/nRiKjKDere
2787,2022-12-19 22:18:38+00:00,Smart3O,@lifeofolaa Omo this topic Dey vex me 😂😂who be Ronaldo
2788,2022-12-19 22:18:38+00:00,fidel_digital,"@matserban @thecultras @a_igharo @TeamCRonaldo Are you making a case for Ronaldo or belittling Messi's success? Portugal banged in six goals without Ronaldo, you think this Argentina team could've done that?"
2789,2022-12-19 22:18:37+00:00,hurricaneditka8,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus I was too busy calling the dawgs while I was in church to watch glorified jogging
2790,2022-12-19 22:18:36+00:00,arutaod,@_Jorgege Ronaldo is not on messi's level so Madrid wouldn't do that.
2791,2022-12-19 22:18:36+00:00,Drew_Welsh,@skilsernfr @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus He don’t know you like that lil buddy
2792,2022-12-19 22:18:35+00:00,J_Calc,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus The Lombardi trophy is bigger in size too
2793,2022-12-19 22:18:34+00:00,Chaghomba,Aguero was more important to Argentina than Ronaldo was for Portugal this WC https://t.co/jo5niZOGmJ
2794,2022-12-19 22:18:32+00:00,stipaa1037,"@CapybaraThug @MuhekiTalent @Santandave1 What are you talking about? What World Cup did Ronaldo win to make Man United or Madrid buy him?

And don’t try to change the argument. You said you have to prove yourself at the world level before big teams come calling."
2795,2022-12-19 22:18:28+00:00,WayneCalderbank,"@puppetmasteruk @PeteOBrien82 @talkSPORT You clearly have beef with the Balon d’or. Platini, Canavaro, Nedved, Modric, Zidane, Figo, Sammer, Matthaus. Not forwards in the strictest sense. Messi and Ronaldo have dominated recent awards but it’s a legit vote for the best player based on strict criteria. Most respect it!"
